Run,age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,medium,Organism,Platform,ReleaseDate,Sample Name,sex,source_name,SRA Study,Strain,Tissue
SRR7619657,3-5 days old,RNA-Seq,125,1879683250,PRJNA483441,SAMN09738104,879748668,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483943,GSM3311099,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311099,female,DGRP Line 491 Female,SRP155726,DGRP_491,Whole flies
SRR7619661,3-5 days old,RNA-Seq,125,2193720625,PRJNA483441,SAMN09738101,1050194560,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483946,GSM3311102,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311102,female,DGRP Line 492 Female,SRP155726,DGRP_492,Whole flies
SRR7619662,3-5 days old,RNA-Seq,125,1771766500,PRJNA483441,SAMN09738101,841397941,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483946,GSM3311102,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311102,female,DGRP Line 492 Female,SRP155726,DGRP_492,Whole flies
SRR7619664,3-5 days old,RNA-Seq,125,2258327625,PRJNA483441,SAMN09738100,1085409730,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483947,GSM3311103,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311103,female,DGRP Line 492 Female,SRP155726,DGRP_492,Whole flies
SRR7619666,3-5 days old,RNA-Seq,125,2246778875,PRJNA483441,SAMN09738099,1068682737,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483948,GSM3311104,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311104,male,DGRP Line 492 Male,SRP155726,DGRP_492,Whole flies
SRR7619668,3-5 days old,RNA-Seq,125,1681258500,PRJNA483441,SAMN09738098,799452688,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483949,GSM3311105,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311105,male,DGRP Line 492 Male,SRP155726,DGRP_492,Whole flies
SRR7619672,3-5 days old,RNA-Seq,125,1975127125,PRJNA483441,SAMN09738804,926328745,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483953,GSM3311109,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311109,male,DGRP Line 502 Male,SRP155726,DGRP_502,Whole flies
SRR7619674,3-5 days old,RNA-Seq,125,2323913000,PRJNA483441,SAMN09738803,1098440164,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483954,GSM3311110,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311110,female,DGRP Line 505 Female,SRP155726,DGRP_505,Whole flies
SRR7619679,3-5 days old,RNA-Seq,125,2072623000,PRJNA483441,SAMN09738799,996916686,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483958,GSM3311114,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311114,female,DGRP Line 508 Female,SRP155726,DGRP_508,Whole flies
SRR7619685,3-5 days old,RNA-Seq,125,1873394375,PRJNA483441,SAMN09738793,945932092,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483964,GSM3311120,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311120,male,DGRP Line 509 Male,SRP155726,DGRP_509,Whole flies
SRR7619692,3-5 days old,RNA-Seq,125,717036875,PRJNA483441,SAMN09738831,333363725,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483970,GSM3311126,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311126,female,DGRP Line 517 Female,SRP155726,DGRP_517,Whole flies
SRR7619694,3-5 days old,RNA-Seq,125,2063656625,PRJNA483441,SAMN09738830,968354449,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483971,GSM3311127,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311127,female,DGRP Line 517 Female,SRP155726,DGRP_517,Whole flies
SRR7619697,3-5 days old,RNA-Seq,125,2156809250,PRJNA483441,SAMN09738828,1040475085,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483973,GSM3311129,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311129,male,DGRP Line 517 Male,SRP155726,DGRP_517,Whole flies
SRR7619702,3-5 days old,RNA-Seq,125,1675558375,PRJNA483441,SAMN09738825,787544844,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483976,GSM3311132,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311132,male,DGRP Line 528 Male,SRP155726,DGRP_528,Whole flies
SRR7619703,3-5 days old,RNA-Seq,125,2063046250,PRJNA483441,SAMN09738824,934991556,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483977,GSM3311133,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311133,male,DGRP Line 528 Male,SRP155726,DGRP_528,Whole flies
SRR7619704,3-5 days old,RNA-Seq,125,1489162625,PRJNA483441,SAMN09738823,675093735,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483978,GSM3311134,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311134,female,DGRP Line 530 Female,SRP155726,DGRP_530,Whole flies
SRR7619707,3-5 days old,RNA-Seq,125,1820843250,PRJNA483441,SAMN09738821,862471458,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483980,GSM3311136,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311136,male,DGRP Line 530 Male,SRP155726,DGRP_530,Whole flies
SRR7619709,3-5 days old,RNA-Seq,125,1614911125,PRJNA483441,SAMN09738820,777689286,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483981,GSM3311137,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311137,male,DGRP Line 530 Male,SRP155726,DGRP_530,Whole flies
SRR7619711,3-5 days old,RNA-Seq,125,1417034125,PRJNA483441,SAMN09738818,611285746,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483983,GSM3311139,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311139,female,DGRP Line 531 Female,SRP155726,DGRP_531,Whole flies
SRR7619715,3-5 days old,RNA-Seq,125,1508001250,PRJNA483441,SAMN09738865,685021840,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483986,GSM3311142,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311142,female,DGRP Line 535 Female,SRP155726,DGRP_535,Whole flies
SRR7619719,3-5 days old,RNA-Seq,125,2080306625,PRJNA483441,SAMN09738862,1000451392,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483989,GSM3311145,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311145,male,DGRP Line 535 Male,SRP155726,DGRP_535,Whole flies
SRR7619720,3-5 days old,RNA-Seq,125,2144101250,PRJNA483441,SAMN09738860,968024718,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483990,GSM3311146,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311146,female,DGRP Line 551 Female,SRP155726,DGRP_551,Whole flies
SRR7619723,3-5 days old,RNA-Seq,125,2675316875,PRJNA483441,SAMN09738857,1308205561,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483993,GSM3311149,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311149,male,DGRP Line 551 Male,SRP155726,DGRP_551,Whole flies
SRR7619724,3-5 days old,RNA-Seq,125,2288480000,PRJNA483441,SAMN09738861,1060478375,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483994,GSM3311150,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311150,female,DGRP Line 555 Female,SRP155726,DGRP_555,Whole flies
SRR7619725,3-5 days old,RNA-Seq,125,1883022500,PRJNA483441,SAMN09738856,899115046,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483995,GSM3311151,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311151,female,DGRP Line 555 Female,SRP155726,DGRP_555,Whole flies
SRR7619728,3-5 days old,RNA-Seq,125,2994979375,PRJNA483441,SAMN09738853,1382982778,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483998,GSM3311154,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311154,female,DGRP Line 559 Female,SRP155726,DGRP_559,Whole flies
SRR7619729,3-5 days old,RNA-Seq,125,1721550250,PRJNA483441,SAMN09738852,833721534,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483999,GSM3311155,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311155,female,DGRP Line 559 Female,SRP155726,DGRP_559,Whole flies
SRR7619731,3-5 days old,RNA-Seq,125,2158732875,PRJNA483441,SAMN09738850,1001831716,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484001,GSM3311157,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311157,male,DGRP Line 559 Male,SRP155726,DGRP_559,Whole flies
SRR7619734,3-5 days old,RNA-Seq,125,1997356875,PRJNA483441,SAMN09738847,906998001,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484004,GSM3311160,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311160,male,DGRP Line 563 Male,SRP155726,DGRP_563,Whole flies
SRR7619736,3-5 days old,RNA-Seq,125,1445140125,PRJNA483441,SAMN09738845,668013617,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484006,GSM3311162,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311162,female,DGRP Line 566 Female,SRP155726,DGRP_566,Whole flies
SRR7619739,3-5 days old,RNA-Seq,125,1784595750,PRJNA483441,SAMN09738843,840009975,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484008,GSM3311164,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311164,male,DGRP Line 566 Male,SRP155726,DGRP_566,Whole flies
SRR7619741,3-5 days old,RNA-Seq,125,1663389500,PRJNA483441,SAMN09738841,782897836,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484010,GSM3311166,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311166,female,DGRP Line 57 Female,SRP155726,DGRP_57,Whole flies
SRR7619745,3-5 days old,RNA-Seq,125,1774875375,PRJNA483441,SAMN09738837,818391253,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484014,GSM3311170,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311170,female,DGRP Line 584 Female,SRP155726,DGRP_584,Whole flies
SRR7619750,3-5 days old,RNA-Seq,125,1892177500,PRJNA483441,SAMN09738913,878782441,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484017,GSM3311173,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311173,male,DGRP Line 584 Male,SRP155726,DGRP_584,Whole flies
SRR7619752,3-5 days old,RNA-Seq,125,2044551000,PRJNA483441,SAMN09738911,967211603,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484019,GSM3311175,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311175,female,DGRP Line 589 Female,SRP155726,DGRP_589,Whole flies
SRR7619754,3-5 days old,RNA-Seq,125,3286017375,PRJNA483441,SAMN09738910,1642244519,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484020,GSM3311176,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311176,male,DGRP Line 589 Male,SRP155726,DGRP_589,Whole flies
SRR7619755,3-5 days old,RNA-Seq,125,2168565500,PRJNA483441,SAMN09738909,1036591495,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484021,GSM3311177,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311177,male,DGRP Line 589 Male,SRP155726,DGRP_589,Whole flies
SRR7619758,3-5 days old,RNA-Seq,125,1872212000,PRJNA483441,SAMN09738906,872328972,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484024,GSM3311180,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311180,male,DGRP Line 59 Male,SRP155726,DGRP_59,Whole flies
SRR7619761,3-5 days old,RNA-Seq,125,1857270500,PRJNA483441,SAMN09738903,894634597,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484027,GSM3311183,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311183,female,DGRP Line 595 Female,SRP155726,DGRP_595,Whole flies
SRR7619764,3-5 days old,RNA-Seq,125,1877070875,PRJNA483441,SAMN09738901,941369231,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484029,GSM3311185,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311185,male,DGRP Line 595 Male,SRP155726,DGRP_595,Whole flies
SRR7619773,3-5 days old,RNA-Seq,125,1865875000,PRJNA483441,SAMN09738893,910436988,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484037,GSM3311193,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311193,male,DGRP Line 627 Male,SRP155726,DGRP_627,Whole flies
SRR7619776,3-5 days old,RNA-Seq,125,2545684250,PRJNA483441,SAMN09738943,1253614500,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484039,GSM3311195,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311195,female,DGRP Line 630 Female,SRP155726,DGRP_630,Whole flies
SRR7619778,3-5 days old,RNA-Seq,125,1637757250,PRJNA483441,SAMN09738942,771447724,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484040,GSM3311196,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311196,male,DGRP Line 630 Male,SRP155726,DGRP_630,Whole flies
SRR7619787,3-5 days old,RNA-Seq,125,1928917750,PRJNA483441,SAMN09738891,922923417,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484047,GSM3311203,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311203,female,DGRP Line 639 Female,SRP155726,DGRP_639,Whole flies
SRR7619788,3-5 days old,RNA-Seq,125,2114444875,PRJNA483441,SAMN09738890,977409656,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484048,GSM3311204,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311204,male,DGRP Line 639 Male,SRP155726,DGRP_639,Whole flies
SRR7619791,3-5 days old,RNA-Seq,125,2157349500,PRJNA483441,SAMN09738889,1034658062,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484049,GSM3311205,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311205,male,DGRP Line 639 Male,SRP155726,DGRP_639,Whole flies
SRR7619793,3-5 days old,RNA-Seq,125,1483411125,PRJNA483441,SAMN09738888,709209312,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484050,GSM3311206,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311206,female,DGRP Line 642 Female,SRP155726,DGRP_642,Whole flies
SRR7619799,3-5 days old,RNA-Seq,125,1786997750,PRJNA483441,SAMN09738884,860462287,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484054,GSM3311210,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311210,female,DGRP Line 69 Female,SRP155726,DGRP_69,Whole flies
SRR7619803,3-5 days old,RNA-Seq,125,1952300000,PRJNA483441,SAMN09738880,893439104,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484058,GSM3311214,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311214,female,DGRP Line 703 Female,SRP155726,DGRP_703,Whole flies
SRR7619805,3-5 days old,RNA-Seq,125,2598907625,PRJNA483441,SAMN09738878,1225169457,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484060,GSM3311216,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311216,male,DGRP Line 703 Male,SRP155726,DGRP_703,Whole flies
SRR7619817,3-5 days old,RNA-Seq,125,1886482125,PRJNA483441,SAMN09738867,921127133,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484071,GSM3311227,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311227,female,DGRP Line 712 Female,SRP155726,DGRP_712,Whole flies
SRR7619818,3-5 days old,RNA-Seq,125,2142223500,PRJNA483441,SAMN09738866,1079450822,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484072,GSM3311228,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311228,male,DGRP Line 712 Male,SRP155726,DGRP_712,Whole flies
SRR7619819,3-5 days old,RNA-Seq,125,2946927000,PRJNA483441,SAMN09738917,1402540994,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484073,GSM3311229,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311229,male,DGRP Line 712 Male,SRP155726,DGRP_712,Whole flies
SRR7619823,3-5 days old,RNA-Seq,125,3188489500,PRJNA483441,SAMN09738934,1597972067,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484077,GSM3311233,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311233,male,DGRP Line 714 Male,SRP155726,DGRP_714,Whole flies
SRR7619824,3-5 days old,RNA-Seq,125,1282267875,PRJNA483441,SAMN09738933,645825521,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484078,GSM3311234,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311234,female,DGRP Line 716 Female,SRP155726,DGRP_716,Whole flies
SRR7619833,3-5 days old,RNA-Seq,125,2150044500,PRJNA483441,SAMN09738928,1002707484,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484085,GSM3311241,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311241,male,DGRP Line 721 Male,SRP155726,DGRP_721,Whole flies
SRR7619834,3-5 days old,RNA-Seq,125,2168797375,PRJNA483441,SAMN09738927,1047601444,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484086,GSM3311242,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311242,female,DGRP Line 727 Female,SRP155726,DGRP_727,Whole flies
SRR7619837,3-5 days old,RNA-Seq,125,1924346625,PRJNA483441,SAMN09738922,887939202,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484089,GSM3311245,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311245,male,DGRP Line 727 Male,SRP155726,DGRP_727,Whole flies
SRR7619840,3-5 days old,RNA-Seq,125,2692742375,PRJNA483441,SAMN09738919,1256382485,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484092,GSM3311248,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311248,male,DGRP Line 73 Male,SRP155726,DGRP_73,Whole flies
